No,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
215,INN07013,2,1,0,1,Meal Plan 1,0,Room_Type 1,2,2018,7,1,Online,0,0,0,167,1,Not_Canceled
216,INN07056,2,0,0,4,Meal Plan 1,0,Room_Type 1,67,2018,11,1,Online,0,0,0,93.6,3,Not_Canceled
217,INN07080,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110,0,Canceled
218,INN07155,3,0,2,5,Meal Plan 1,0,Room_Type 4,73,2018,7,1,Offline,0,0,0,117.64,1,Not_Canceled
219,INN07173,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110,0,Canceled
220,INN07195,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,2018,10,1,Online,0,0,0,108.9,1,Canceled
221,INN07200,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0,Canceled
222,INN07214,2,0,0,2,Not Selected,0,Room_Type 1,142,2018,7,1,Online,0,0,0,85.5,1,Not_Canceled
223,INN07226,2,0,0,4,Meal Plan 2,0,Room_Type 1,43,2018,11,1,Online,0,0,0,124.1,3,Not_Canceled
224,INN07252,2,0,2,2,Meal Plan 1,0,Room_Type 2,39,2018,1,1,Online,0,0,0,91.13,0,Not_Canceled
225,INN07285,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0,Canceled
226,INN07289,2,1,0,1,Meal Plan 1,0,Room_Type 1,36,2018,9,1,Online,0,0,0,126,1,Canceled
227,INN07330,2,0,2,2,Meal Plan 1,0,Room_Type 1,213,2018,10,1,Online,0,0,0,102.85,1,Canceled
228,INN07354,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110,0,Canceled
229,INN07410,2,0,0,2,Not Selected,0,Room_Type 1,36,2018,7,1,Online,0,0,0,107.1,1,Not_Canceled
230,INN07435,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110,0,Canceled
231,INN07446,1,0,0,3,Meal Plan 1,0,Room_Type 4,56,2018,6,1,Online,0,0,0,140.4,0,Not_Canceled
232,INN07465,2,1,0,2,Meal Plan 1,0,Room_Type 1,49,2018,12,1,Online,0,0,0,98.82,1,Not_Canceled
233,INN07508,2,0,0,2,Not Selected,0,Room_Type 1,4,2017,12,1,Online,0,0,0,57.75,0,Not_Canceled
234,INN07513,2,0,0,3,Not Selected,0,Room_Type 1,20,2018,11,1,Online,0,0,0,76,0,Not_Canceled
235,INN07515,2,0,1,4,Meal Plan 1,0,Room_Type 4,148,2018,8,1,Online,0,0,0,112.2,1,Canceled
236,INN07544,2,2,0,4,Meal Plan 1,0,Room_Type 7,8,2017,9,1,Online,0,0,0,159.75,2,Not_Canceled
237,INN07588,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,9,1,Online,0,0,0,105,0,Not_Canceled
238,INN07604,2,0,0,3,Meal Plan 1,0,Room_Type 4,232,2018,12,1,Online,0,0,0,91.8,2,Not_Canceled
239,INN07624,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,2018,12,1,Online,0,0,0,73.95,0,Canceled
240,INN07668,1,0,0,3,Not Selected,0,Room_Type 1,43,2018,11,1,Online,0,0,0,85.07,1,Not_Canceled
241,INN07680,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
242,INN07746,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,56,0,Not_Canceled
243,INN07756,2,2,1,0,Meal Plan 1,0,Room_Type 6,3,2018,8,1,Online,0,0,0,201,1,Not_Canceled
244,INN07757,2,0,0,2,Meal Plan 1,0,Room_Type 1,65,2018,4,1,Online,0,0,0,90.9,0,Canceled
245,INN07763,2,0,2,2,Meal Plan 1,0,Room_Type 1,93,2018,4,1,Online,0,0,0,82.45,1,Not_Canceled
246,INN07817,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,5,1,Online,0,0,0,119.85,2,Not_Canceled
247,INN07819,2,0,0,1,Not Selected,0,Room_Type 1,57,2018,12,1,Online,0,0,0,79.2,2,Not_Canceled
248,INN07834,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,11,1,Online,0,0,0,104.4,1,Canceled
249,INN07840,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,3,1,Online,0,0,0,75.92,1,Not_Canceled
250,INN07868,2,0,2,5,Meal Plan 1,0,Room_Type 1,119,2018,6,1,Online,0,0,0,119.85,1,Not_Canceled
251,INN07871,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,2018,10,1,Online,0,0,0,108.9,0,Canceled
252,INN07877,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
253,INN07933,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
254,INN07955,3,0,2,2,Meal Plan 1,0,Room_Type 4,66,2018,5,1,Online,0,0,0,150.45,0,Not_Canceled
255,INN07957,1,0,1,1,Not Selected,0,Room_Type 1,4,2018,2,1,Online,0,0,0,81,0,Not_Canceled
256,INN07994,2,0,2,5,Not Selected,0,Room_Type 1,212,2018,10,1,Online,0,0,0,92.65,2,Not_Canceled
257,INN08073,2,0,0,2,Meal Plan 1,0,Room_Type 1,37,2018,3,1,Online,0,0,0,81.9,1,Canceled
258,INN08138,1,0,0,2,Meal Plan 1,0,Room_Type 1,38,2018,6,1,Online,0,0,0,99,0,Not_Canceled
259,INN08156,2,0,0,2,Not Selected,0,Room_Type 1,46,2018,7,1,Online,0,0,0,107.1,1,Not_Canceled
260,INN08161,2,0,2,3,Meal Plan 1,0,Room_Type 4,5,2018,4,1,Online,0,0,0,141,2,Not_Canceled
261,INN08266,2,0,1,1,Meal Plan 1,0,Room_Type 1,113,2018,8,1,Online,0,0,0,105.3,0,Canceled
262,INN08281,2,0,1,3,Meal Plan 1,0,Room_Type 1,29,2018,12,1,Online,0,0,0,64.67,1,Not_Canceled
263,INN08291,2,0,2,4,Meal Plan 1,0,Room_Type 1,92,2017,7,1,Online,0,0,0,76.5,2,Not_Canceled
264,INN08346,2,0,0,1,Meal Plan 1,0,Room_Type 1,83,2018,9,1,Offline,0,0,0,112.8,0,Not_Canceled
265,INN08403,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,12,1,Online,0,0,0,174,0,Not_Canceled
266,INN08463,1,0,0,1,Meal Plan 1,0,Room_Type 1,64,2018,4,1,Online,0,0,0,80.1,0,Not_Canceled
267,INN08494,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2018,5,1,Online,0,0,0,105.3,1,Not_Canceled
268,INN08555,3,0,0,4,Meal Plan 1,0,Room_Type 4,51,2018,11,1,Online,0,0,0,144,1,Not_Canceled
269,INN08580,2,0,1,3,Meal Plan 1,0,Room_Type 1,13,2018,2,1,Offline,0,0,0,66,0,Not_Canceled
270,INN08653,2,0,0,3,Not Selected,0,Room_Type 1,188,2018,9,1,Online,0,0,0,116.1,1,Canceled
271,INN08691,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,1,Online,0,0,0,101,0,Not_Canceled
272,INN08695,2,0,0,1,Meal Plan 1,0,Room_Type 1,179,2018,7,1,Online,0,0,0,96.3,1,Canceled
273,INN08740,1,0,1,3,Meal Plan 1,0,Room_Type 1,27,2018,12,1,Online,0,0,0,96,1,Not_Canceled
274,INN08742,3,0,1,4,Meal Plan 1,0,Room_Type 1,181,2017,7,1,Online,0,0,0,111.5,0,Canceled
275,INN08763,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80,0,Not_Canceled
276,INN08854,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,11,1,Offline,0,0,0,75,0,Not_Canceled
277,INN08873,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,10,1,Online,0,0,0,138.67,0,Not_Canceled
278,INN08899,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,4,1,Corporate,1,1,0,67,0,Not_Canceled
279,INN08938,2,0,2,3,Not Selected,0,Room_Type 1,39,2018,1,1,Online,0,0,0,60.97,0,Not_Canceled
280,INN08993,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
281,INN08997,2,0,1,2,Not Selected,0,Room_Type 1,40,2018,4,1,Online,0,0,0,107.1,0,Canceled
282,INN09059,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,1,Online,0,0,0,113.33,1,Not_Canceled
283,INN09065,2,0,0,2,Not Selected,0,Room_Type 1,142,2018,7,1,Online,0,0,0,85.5,1,Not_Canceled
284,INN09085,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
285,INN09122,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
286,INN09148,1,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,1,Online,0,0,0,81.9,0,Not_Canceled
287,INN09170,2,0,0,5,Not Selected,0,Room_Type 1,104,2018,11,1,Online,0,0,0,79.2,0,Canceled
288,INN09204,2,0,0,3,Meal Plan 1,0,Room_Type 4,313,2018,12,1,Online,0,0,0,91.8,1,Canceled
289,INN09393,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,9,1,Online,0,0,0,122,0,Not_Canceled
290,INN09435,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,2018,10,1,Online,0,0,0,108.9,1,Canceled
291,INN09439,1,0,0,1,Not Selected,0,Room_Type 1,65,2018,11,1,Online,0,0,0,79.2,4,Not_Canceled
292,INN09441,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,10,1,Online,0,0,0,165,0,Not_Canceled
293,INN09468,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Canceled
294,INN09561,2,0,0,1,Not Selected,0,Room_Type 1,60,2018,6,1,Online,0,0,0,116.1,0,Canceled
295,INN09566,2,0,1,4,Meal Plan 1,1,Room_Type 4,17,2018,6,1,Online,0,0,0,144.84,1,Not_Canceled
296,INN09604,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,2,1,Corporate,1,0,9,66,0,Not_Canceled
297,INN09624,1,0,0,2,Not Selected,0,Room_Type 1,0,2018,3,1,Online,0,0,0,89,1,Not_Canceled
298,INN09744,1,0,0,1,Not Selected,0,Room_Type 1,196,2018,10,1,Online,0,0,0,93.6,1,Canceled
299,INN09777,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
300,INN09816,2,0,2,2,Meal Plan 1,0,Room_Type 1,74,2018,4,1,Online,0,0,0,59.37,0,Not_Canceled
301,INN09878,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
302,INN09898,2,0,1,1,Not Selected,0,Room_Type 1,3,2018,8,1,Online,0,0,0,109,1,Not_Canceled
303,INN09945,1,0,1,0,Meal Plan 1,0,Room_Type 1,24,2017,11,1,Corporate,0,0,0,65,0,Not_Canceled
304,INN10057,3,0,1,4,Meal Plan 1,0,Room_Type 4,71,2018,6,1,Offline,0,0,0,115.6,0,Canceled
305,INN10118,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2018,7,1,Online,0,0,0,90.9,1,Not_Canceled
306,INN10121,2,0,0,4,Meal Plan 1,1,Room_Type 1,22,2018,11,1,Online,0,0,0,111,2,Not_Canceled
307,INN10176,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,1,Online,0,0,0,159,0,Not_Canceled
308,INN10198,2,0,2,3,Meal Plan 1,0,Room_Type 4,101,2018,1,1,Offline,0,0,0,62,0,Not_Canceled
309,INN10215,1,1,2,1,Meal Plan 2,0,Room_Type 2,117,2017,8,1,Offline,0,0,0,80.75,1,Not_Canceled
310,INN10223,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
311,INN10319,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
312,INN10345,3,0,0,1,Meal Plan 1,0,Room_Type 4,54,2018,9,1,Online,0,0,0,142.2,2,Not_Canceled
313,INN10399,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
314,INN10414,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,4,1,Online,0,0,0,75.42,0,Not_Canceled
315,INN10461,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
316,INN10469,1,0,0,4,Meal Plan 2,0,Room_Type 1,43,2018,11,1,Online,0,0,0,124.1,3,Not_Canceled
317,INN10504,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,2,1,Corporate,1,0,9,67,0,Not_Canceled
318,INN10525,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Canceled
319,INN10540,2,0,0,4,Meal Plan 1,0,Room_Type 1,21,2017,9,1,Online,0,0,0,105,0,Not_Canceled
320,INN10545,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,2,1,Online,1,3,1,86,0,Not_Canceled
321,INN10550,1,0,1,5,Meal Plan 1,0,Room_Type 1,22,2017,9,1,Online,0,0,0,95,2,Not_Canceled
322,INN10563,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
323,INN10639,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
324,INN10699,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,2018,4,1,Online,0,0,0,92.7,1,Canceled
325,INN10766,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,10,1,Online,0,0,0,120,0,Not_Canceled
326,INN10772,1,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,1,Online,0,0,0,66.22,1,Not_Canceled
327,INN10794,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Canceled
328,INN10809,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,56,0,Not_Canceled
329,INN10896,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,2018,12,1,Online,0,0,0,73.95,0,Canceled
330,INN10944,2,0,0,5,Meal Plan 1,0,Room_Type 1,44,2018,11,1,Online,0,0,0,91.8,2,Not_Canceled
331,INN10990,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2017,11,1,Online,0,0,0,87,1,Not_Canceled
332,INN11008,2,0,1,0,Meal Plan 1,0,Room_Type 4,5,2018,5,1,Online,0,0,0,155,1,Not_Canceled
333,INN11076,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2018,4,1,Online,0,0,0,101.31,0,Canceled
334,INN11087,2,1,0,2,Meal Plan 1,0,Room_Type 6,69,2018,1,1,Online,0,0,0,171.2,3,Not_Canceled
335,INN11168,1,0,4,15,Meal Plan 1,0,Room_Type 1,92,2017,12,1,Online,0,0,0,63.75,1,Canceled
336,INN11209,1,0,0,4,Meal Plan 1,0,Room_Type 1,5,2017,12,1,Corporate,0,0,0,65,0,Not_Canceled
337,INN11243,3,0,0,2,Meal Plan 1,0,Room_Type 1,16,2017,10,1,Online,0,0,0,142,4,Not_Canceled
338,INN11269,2,0,1,2,Meal Plan 1,0,Room_Type 1,23,2018,1,1,Offline,0,0,0,60,0,Not_Canceled
339,INN11383,2,0,2,3,Meal Plan 2,0,Room_Type 4,68,2018,4,1,Online,0,0,0,130.9,1,Not_Canceled
340,INN11423,1,0,0,2,Meal Plan 1,0,Room_Type 1,85,2018,4,1,Online,0,0,0,81.9,0,Not_Canceled
341,INN11439,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,56,0,Not_Canceled
342,INN11459,2,1,0,2,Meal Plan 1,1,Room_Type 1,37,2018,11,1,Online,0,0,0,135,1,Not_Canceled
343,INN11465,2,0,2,3,Meal Plan 1,0,Room_Type 1,48,2017,10,1,Online,0,0,0,111.6,0,Not_Canceled
344,INN11505,2,0,1,1,Not Selected,0,Room_Type 1,199,2018,10,1,Online,0,0,0,98.1,1,Not_Canceled
345,INN11525,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,1,Corporate,0,0,0,65,0,Not_Canceled
346,INN11552,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,2018,4,1,Online,0,0,0,92.7,1,Canceled
347,INN11554,3,0,1,4,Meal Plan 1,0,Room_Type 4,168,2018,8,1,Online,0,0,0,130.05,0,Canceled
348,INN11597,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
349,INN11599,2,0,0,1,Not Selected,0,Room_Type 1,28,2018,9,1,Online,0,0,0,110,0,Not_Canceled
350,INN11630,1,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,8,1,Online,0,0,0,124,1,Not_Canceled
351,INN11638,2,0,0,3,Meal Plan 1,0,Room_Type 1,48,2017,10,1,Online,0,0,0,105.9,1,Not_Canceled
352,INN11648,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,2,1,Corporate,1,2,18,66,0,Not_Canceled
353,INN11696,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
354,INN11716,3,0,2,6,Meal Plan 1,0,Room_Type 4,113,2018,7,1,Online,0,0,0,138.55,0,Canceled
355,INN11723,1,0,0,3,Meal Plan 1,0,Room_Type 4,60,2018,6,1,Online,0,0,0,140.4,1,Not_Canceled
356,INN11727,2,0,1,0,Meal Plan 1,1,Room_Type 1,196,2018,8,1,Online,0,0,0,105.3,0,Canceled
357,INN11760,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,1,1,Online,0,0,0,81.82,1,Not_Canceled
358,INN11781,2,0,0,3,Not Selected,0,Room_Type 1,41,2018,12,1,Online,0,0,0,66.88,0,Not_Canceled
359,INN11795,2,0,1,4,Meal Plan 1,0,Room_Type 1,131,2018,8,1,Offline,0,0,0,81.25,1,Not_Canceled
360,INN11798,2,0,0,2,Meal Plan 1,0,Room_Type 1,33,2017,10,1,Online,0,0,0,79.35,1,Not_Canceled
361,INN11804,2,1,2,2,Not Selected,0,Room_Type 1,91,2018,4,1,Online,0,0,0,52.02,1,Not_Canceled
362,INN11846,2,0,1,2,Meal Plan 1,0,Room_Type 1,162,2018,7,1,Online,0,0,0,105.3,0,Canceled
363,INN11876,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,6,1,Online,0,0,0,108.11,0,Not_Canceled
364,INN11878,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
365,INN11947,2,1,2,5,Meal Plan 1,0,Room_Type 4,118,2018,5,1,Online,0,0,0,107.95,3,Not_Canceled
366,INN11968,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
367,INN11994,2,0,0,1,Meal Plan 1,1,Room_Type 1,75,2018,10,1,Offline,0,0,0,89.75,0,Not_Canceled
368,INN12058,2,0,2,0,Meal Plan 1,0,Room_Type 4,77,2018,5,1,Online,0,0,0,140.4,0,Not_Canceled
369,INN12064,2,0,2,5,Meal Plan 1,0,Room_Type 1,118,2018,7,1,Online,0,0,0,107.95,1,Not_Canceled
370,INN12142,1,0,1,0,Meal Plan 1,0,Room_Type 1,8,2018,5,1,Online,0,0,0,125,0,Canceled
371,INN12228,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled
372,INN12270,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
373,INN12290,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,8,1,Online,0,0,0,85.86,1,Not_Canceled
374,INN12351,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
375,INN12440,2,0,1,1,Meal Plan 1,0,Room_Type 4,48,2018,8,1,Online,0,0,0,149.4,1,Canceled
376,INN12449,1,0,0,0,Meal Plan 1,0,Room_Type 1,2,2018,12,1,Online,0,0,0,0,2,Not_Canceled
377,INN12510,2,0,1,2,Not Selected,0,Room_Type 1,95,2018,8,1,Online,0,0,0,107.1,0,Canceled
378,INN12529,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,56,0,Not_Canceled
379,INN12554,1,0,4,6,Meal Plan 1,0,Room_Type 4,3,2018,5,1,Aviation,0,0,0,110,0,Canceled
380,INN12557,2,0,0,5,Meal Plan 1,0,Room_Type 4,10,2018,3,1,Online,0,0,0,118.8,0,Not_Canceled
381,INN12576,2,0,2,1,Meal Plan 1,0,Room_Type 1,179,2018,10,1,Online,0,0,0,108.9,1,Canceled
382,INN12587,2,0,0,4,Meal Plan 1,0,Room_Type 1,21,2018,11,1,Online,0,0,0,102,1,Not_Canceled
383,INN12590,1,0,2,4,Meal Plan 1,0,Room_Type 1,64,2017,10,1,Offline,0,0,0,100,0,Not_Canceled
384,INN12719,2,0,0,2,Not Selected,0,Room_Type 1,44,2018,6,1,Online,0,0,0,93.6,1,Not_Canceled
385,INN12726,2,0,0,3,Meal Plan 1,0,Room_Type 4,313,2018,12,1,Online,0,0,0,91.8,1,Canceled
386,INN12749,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0,Canceled
387,INN12765,2,0,0,5,Meal Plan 2,0,Room_Type 1,26,2018,3,1,Online,0,0,0,90.44,0,Not_Canceled
388,INN12766,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
389,INN12885,2,0,1,2,Meal Plan 1,0,Room_Type 1,124,2018,8,1,Online,0,0,0,105.3,1,Not_Canceled
390,INN12890,2,0,2,8,Meal Plan 1,0,Room_Type 4,78,2018,3,1,Online,0,0,0,83.85,1,Not_Canceled
391,INN12944,2,0,1,0,Meal Plan 1,1,Room_Type 1,16,2018,8,1,Online,0,0,0,130,1,Not_Canceled
392,INN12964,2,0,1,3,Meal Plan 1,0,Room_Type 1,217,2018,9,1,Offline,0,0,0,80.75,1,Not_Canceled
393,INN12974,2,0,2,2,Meal Plan 1,0,Room_Type 4,187,2018,10,1,Online,0,0,0,122.4,1,Canceled
394,INN13005,2,1,1,2,Meal Plan 1,1,Room_Type 2,18,2018,1,1,Online,0,0,0,119.58,2,Not_Canceled
395,INN13014,2,0,1,1,Meal Plan 1,1,Room_Type 1,1,2018,10,1,Online,0,0,0,184,3,Not_Canceled
396,INN13033,2,0,0,4,Meal Plan 1,0,Room_Type 1,36,2018,11,1,Online,0,0,0,91.8,1,Canceled
397,INN13046,1,0,0,2,Not Selected,0,Room_Type 1,25,2018,6,1,Online,0,0,0,104,1,Not_Canceled
398,INN13106,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,2018,7,1,Online,0,0,0,96.3,1,Not_Canceled
399,INN13132,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
400,INN13208,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0,Canceled
401,INN13220,2,0,1,3,Meal Plan 1,0,Room_Type 4,127,2018,9,1,Online,0,0,0,143.1,0,Canceled
402,INN13275,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,1,Offline,0,0,0,61.5,1,Not_Canceled
403,INN13321,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
404,INN13352,2,0,0,4,Meal Plan 1,0,Room_Type 1,146,2018,6,1,Online,0,0,0,100.3,0,Canceled
405,INN13355,2,0,1,2,Meal Plan 1,0,Room_Type 4,62,2018,4,1,Online,0,0,0,106.2,0,Not_Canceled
406,INN13423,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Canceled
407,INN13545,2,0,0,3,Meal Plan 1,0,Room_Type 4,92,2018,6,1,Online,0,0,0,140.4,0,Canceled
408,INN13579,2,0,1,2,Meal Plan 1,0,Room_Type 1,49,2018,7,1,Online,0,0,0,117.9,3,Not_Canceled
409,INN13589,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Not_Canceled
410,INN13609,2,0,2,0,Not Selected,0,Room_Type 1,101,2018,5,1,Online,0,0,0,103.5,1,Not_Canceled
411,INN13642,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,2018,5,1,Online,0,0,0,137.67,0,Canceled
412,INN13649,2,1,0,3,Meal Plan 1,0,Room_Type 1,93,2018,9,1,Online,0,0,0,149.1,2,Canceled
413,INN13678,1,0,0,1,Meal Plan 1,1,Room_Type 1,8,2018,6,1,Corporate,1,0,6,98,1,Not_Canceled
414,INN13714,2,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,1,1,Online,0,0,0,71,0,Not_Canceled
415,INN13728,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
416,INN13741,2,1,0,5,Meal Plan 1,0,Room_Type 1,132,2018,11,1,Online,0,0,0,106.2,0,Canceled
417,INN13795,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,1,Online,0,0,0,126,0,Not_Canceled
418,INN13825,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,1,1,Online,0,0,0,86,0,Not_Canceled
419,INN13827,2,0,1,3,Meal Plan 2,0,Room_Type 1,21,2018,12,1,Online,0,0,0,122.19,1,Not_Canceled
420,INN13843,2,0,0,1,Not Selected,0,Room_Type 1,36,2018,6,1,Online,0,0,0,89.1,2,Not_Canceled
421,INN13894,1,0,2,5,Meal Plan 1,0,Room_Type 1,196,2018,8,1,Offline,0,0,0,68,0,Not_Canceled
422,INN13906,3,0,0,2,Meal Plan 1,0,Room_Type 4,23,2018,7,1,Online,0,0,0,187,2,Not_Canceled
423,INN13908,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
424,INN13956,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,2018,10,1,Online,0,0,0,115.2,0,Canceled
425,INN14038,2,0,2,3,Meal Plan 1,0,Room_Type 1,110,2018,5,1,Online,0,0,0,109.25,1,Not_Canceled
426,INN14054,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Canceled
427,INN14064,2,0,2,5,Meal Plan 1,0,Room_Type 1,119,2018,9,1,Offline,0,0,0,80.75,1,Not_Canceled
428,INN14069,3,0,0,2,Meal Plan 1,0,Room_Type 4,21,2018,6,1,Online,0,0,0,157,0,Canceled
429,INN14074,1,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,12,1,Corporate,0,0,0,80,0,Not_Canceled
430,INN14093,2,0,2,2,Meal Plan 1,0,Room_Type 2,39,2018,1,1,Online,0,0,0,91.13,0,Not_Canceled
